subject,channel,mean_isc_z,signal_type,stimulus
52,rTPJ,-0.010113957329207297,HbO,Splitscreen
52,rdlPFC,0.027974927023937744,HbO,Splitscreen
52,vmPFC,0.014996946008469764,HbO,Splitscreen
64,dmPFC,0.10166572708492001,HbO,Splitscreen
64,lTPJ,0.026322308292604586,HbO,Splitscreen
64,ldlPFC,0.11121501930995162,HbO,Splitscreen
64,rTPJ,0.040693248165380884,HbO,Splitscreen
64,rdlPFC,0.07136081191677185,HbO,Splitscreen
64,vmPFC,0.08504049297476364,HbO,Splitscreen
65,dmPFC,0.06639731029279754,HbO,Splitscreen
65,lTPJ,9.749945294025847e-4,HbO,Splitscreen
65,ldlPFC,0.053952464536068036,HbO,Splitscreen
65,rTPJ,0.026498559954833467,HbO,Splitscreen
65,rdlPFC,0.037133393917587326,HbO,Splitscreen
65,vmPFC,0.07635308479920655,HbO,Splitscreen
66,dmPFC,0.07474477694695277,HbO,Splitscreen
66,lTPJ,0.06072764474896984,HbO,Splitscreen
66,ldlPFC,0.13104118271294649,HbO,Splitscreen
66,rTPJ,0.06747247821619262,HbO,Splitscreen
66,rdlPFC,0.09287866036208006,HbO,Splitscreen
66,vmPFC,0.09703979272677325,HbO,Splitscreen
69,lTPJ,0.013108338465552535,HbO,Splitscreen
69,ldlPFC,0.027376668985873064,HbO,Splitscreen
69,rTPJ,0.02685024640945892,HbO,Splitscreen
69,rdlPFC,-0.0015032426382874645,HbO,Splitscreen
69,vmPFC,-0.002485553193467089,HbO,Splitscreen
70,dmPFC,0.019846260703009287,HbO,Splitscreen
70,lTPJ,0.025158989580297258,HbO,Splitscreen
70,ldlPFC,0.0307050513478641,HbO,Splitscreen
70,rTPJ,0.021760299911845093,HbO,Splitscreen
70,rdlPFC,0.02306093349474653,HbO,Splitscreen
70,vmPFC,0.013547929784307033,HbO,Splitscreen
71,dmPFC,0.0103651985279399,HbO,Splitscreen
71,lTPJ,-0.02605510732361621,HbO,Splitscreen
71,ldlPFC,-0.04641608277592836,HbO,Splitscreen
71,rTPJ,-0.03641291955036202,HbO,Splitscreen
71,rdlPFC,-0.041564292810899045,HbO,Splitscreen
71,vmPFC,-0.019359677106852775,HbO,Splitscreen
73,dmPFC,0.02744173398333096,HbO,Splitscreen
73,lTPJ,0.01183399321857565,HbO,Splitscreen
73,ldlPFC,0.008197838520104623,HbO,Splitscreen
73,rTPJ,0.0031291033065966273,HbO,Splitscreen
73,rdlPFC,0.0032030479989080436,HbO,Splitscreen
73,vmPFC,0.00172465143226916,HbO,Splitscreen
75,dmPFC,0.2598327798250232,HbO,Splitscreen
75,lTPJ,Inf,HbO,Splitscreen
75,ldlPFC,0.25327426281585774,HbO,Splitscreen
75,rTPJ,0.23859222479874873,HbO,Splitscreen
75,rdlPFC,Inf,HbO,Splitscreen
75,vmPFC,Inf,HbO,Splitscreen
80,dmPFC,0.04391216908486724,HbO,Splitscreen
80,lTPJ,0.02219716774237417,HbO,Splitscreen
80,ldlPFC,0.06088266850847592,HbO,Splitscreen
80,rTPJ,0.014258856016087456,HbO,Splitscreen
80,rdlPFC,0.01697959843498918,HbO,Splitscreen
80,vmPFC,0.06010664167864,HbO,Splitscreen
81,dmPFC,-0.047560692208415856,HbO,Splitscreen
81,lTPJ,-0.04034604064834655,HbO,Splitscreen
81,ldlPFC,-0.025110008770430927,HbO,Splitscreen
81,rTPJ,-0.05471064010149534,HbO,Splitscreen
81,rdlPFC,-0.037228124361404824,HbO,Splitscreen
81,vmPFC,-0.001255643218434335,HbO,Splitscreen
82,dmPFC,-0.06186730775471936,HbO,Splitscreen
82,lTPJ,-0.04646276353895799,HbO,Splitscreen
82,ldlPFC,7.626567463634466e-4,HbO,Splitscreen
82,rTPJ,-0.041978396702564674,HbO,Splitscreen
82,rdlPFC,-0.034055186601125796,HbO,Splitscreen
82,vmPFC,0.03777294614012147,HbO,Splitscreen
84,dmPFC,-0.002996870975413094,HbO,Splitscreen
84,lTPJ,0.0213555664216288,HbO,Splitscreen
84,ldlPFC,0.045357572123183365,HbO,Splitscreen
84,rTPJ,0.01508225846502755,HbO,Splitscreen
84,rdlPFC,0.016346417409609966,HbO,Splitscreen
84,vmPFC,0.014419080525473398,HbO,Splitscreen
86,dmPFC,0.08492173243275529,HbO,Splitscreen
86,lTPJ,0.021131588950096796,HbO,Splitscreen
86,ldlPFC,0.08102255008375953,HbO,Splitscreen
86,rTPJ,0.01897798255403936,HbO,Splitscreen
86,rdlPFC,0.08459914693813543,HbO,Splitscreen
86,vmPFC,0.10178844685383796,HbO,Splitscreen
87,dmPFC,-0.004955909701589761,HbO,Splitscreen
87,lTPJ,0.016237745851917146,HbO,Splitscreen
87,ldlPFC,0.0013006940647736637,HbO,Splitscreen
87,rTPJ,-0.02633911783845307,HbO,Splitscreen
87,rdlPFC,0.011029940200262529,HbO,Splitscreen
87,vmPFC,0.03417828569784552,HbO,Splitscreen
88,dmPFC,0.020195536567647752,HbO,Splitscreen
88,lTPJ,-0.02578167234217847,HbO,Splitscreen
88,ldlPFC,-0.034478378358618424,HbO,Splitscreen
88,rTPJ,-0.008592521793036299,HbO,Splitscreen
88,rdlPFC,0.0029727197128543025,HbO,Splitscreen
88,vmPFC,-0.03321647871073832,HbO,Splitscreen
89,dmPFC,0.033387911372088026,HbO,Splitscreen
89,lTPJ,0.018108599785453074,HbO,Splitscreen
89,ldlPFC,0.03603689994728649,HbO,Splitscreen
89,rTPJ,0.012534892403624995,HbO,Splitscreen
89,rdlPFC,0.015690260913604332,HbO,Splitscreen
89,vmPFC,0.040120995605174216,HbO,Splitscreen
90,dmPFC,0.018122577749671354,HbO,Splitscreen
90,lTPJ,0.024037646115163496,HbO,Splitscreen
90,ldlPFC,-0.013794326247259953,HbO,Splitscreen
90,rTPJ,0.022554357593301745,HbO,Splitscreen
90,rdlPFC,0.01095759721116231,HbO,Splitscreen
90,vmPFC,0.04460362014176276,HbO,Splitscreen
91,dmPFC,0.07682708627293212,HbO,Splitscreen
91,lTPJ,-0.03615191537371761,HbO,Splitscreen
91,ldlPFC,-0.011488125471062621,HbO,Splitscreen
91,rTPJ,0.00430983235570831,HbO,Splitscreen
91,rdlPFC,-0.020220246074705163,HbO,Splitscreen
91,vmPFC,0.08289027176440877,HbO,Splitscreen
92,dmPFC,0.04143105390822198,HbO,Splitscreen
92,lTPJ,0.002726238697063421,HbO,Splitscreen
92,ldlPFC,0.04228698345872468,HbO,Splitscreen
92,rTPJ,0.013271389138297722,HbO,Splitscreen
92,rdlPFC,0.03735960851568789,HbO,Splitscreen
92,vmPFC,0.05985149727715027,HbO,Splitscreen
93,dmPFC,0.02228788149830222,HbO,Splitscreen
93,lTPJ,0.036136919926472964,HbO,Splitscreen
93,ldlPFC,-0.0031787498730584335,HbO,Splitscreen
93,rTPJ,0.009204704190982871,HbO,Splitscreen
93,rdlPFC,0.010367080884643302,HbO,Splitscreen
93,vmPFC,0.046458293263295494,HbO,Splitscreen
94,dmPFC,0.013562641471081863,HbO,Splitscreen
94,lTPJ,0.04165422926455804,HbO,Splitscreen
94,ldlPFC,0.019578109193622184,HbO,Splitscreen
94,rTPJ,0.02904799636015583,HbO,Splitscreen
94,rdlPFC,7.045524225403639e-4,HbO,Splitscreen
94,vmPFC,0.05085808691298508,HbO,Splitscreen
95,dmPFC,0.028801011883122847,HbO,Splitscreen
95,lTPJ,0.010294529043937097,HbO,Splitscreen
95,ldlPFC,0.004634382965628012,HbO,Splitscreen
95,rTPJ,0.02663205291799395,HbO,Splitscreen
95,rdlPFC,0.0033172882559324986,HbO,Splitscreen
95,vmPFC,0.03000751427686171,HbO,Splitscreen
96,dmPFC,0.03648229720027369,HbO,Splitscreen
96,lTPJ,-0.004201302902883483,HbO,Splitscreen
96,ldlPFC,0.03098283325129678,HbO,Splitscreen
96,rTPJ,-0.0043840495274363915,HbO,Splitscreen
96,rdlPFC,0.027071377884240144,HbO,Splitscreen
96,vmPFC,0.06972060133134998,HbO,Splitscreen
97,dmPFC,0.057019309381078485,HbO,Splitscreen
97,lTPJ,-0.00572476132517744,HbO,Splitscreen
97,ldlPFC,0.025921522499922633,HbO,Splitscreen
97,rTPJ,0.026389547056619105,HbO,Splitscreen
97,rdlPFC,0.07644728402222453,HbO,Splitscreen
97,vmPFC,0.055711866745285166,HbO,Splitscreen
98,dmPFC,0.06691417988758118,HbO,Splitscreen
98,lTPJ,0.04563048801096419,HbO,Splitscreen
98,ldlPFC,0.07837210583143629,HbO,Splitscreen
98,rTPJ,0.02064688822007929,HbO,Splitscreen
98,rdlPFC,0.03153009196511568,HbO,Splitscreen
98,vmPFC,0.032222807565223936,HbO,Splitscreen
99,dmPFC,0.07863506188878033,HbO,Splitscreen
99,lTPJ,0.016161970697408268,HbO,Splitscreen
99,ldlPFC,0.05649143942081131,HbO,Splitscreen
99,rTPJ,0.014484784510117895,HbO,Splitscreen
99,rdlPFC,0.04812905152438652,HbO,Splitscreen
99,vmPFC,0.11153553847849854,HbO,Splitscreen
2,dmPFC,-0.009292765756456,HbR,Splitscreen
2,lTPJ,0.004243855092159543,HbR,Splitscreen
2,ldlPFC,0.027952613156857674,HbR,Splitscreen
2,rTPJ,-0.0017299344007397966,HbR,Splitscreen
2,rdlPFC,0.0180832421083286,HbR,Splitscreen
2,vmPFC,0.01292325314522619,HbR,Splitscreen
3,dmPFC,-0.0022195679735004287,HbR,Splitscreen
3,lTPJ,-0.011573069873962446,HbR,Splitscreen
3,ldlPFC,-0.005689044490810474,HbR,Splitscreen
3,rTPJ,1.8140746700385813e-4,HbR,Splitscreen
3,rdlPFC,0.006460307863560185,HbR,Splitscreen
3,vmPFC,6.824670074882896e-4,HbR,Splitscreen
4,dmPFC,0.0081690422246975,HbR,Splitscreen
4,lTPJ,0.02976098601983051,HbR,Splitscreen
4,ldlPFC,0.021032035624123813,HbR,Splitscreen
4,rTPJ,-0.00953918794536379,HbR,Splitscreen
4,rdlPFC,0.011607831150485078,HbR,Splitscreen
4,vmPFC,0.03453447626091698,HbR,Splitscreen
48,dmPFC,-0.008358905977224116,HbR,Splitscreen
48,lTPJ,0.006615725259241209,HbR,Splitscreen
48,ldlPFC,-0.0417624793859676,HbR,Splitscreen
48,rTPJ,0.03231794641933409,HbR,Splitscreen
48,rdlPFC,-0.002134880229467395,HbR,Splitscreen
48,vmPFC,-0.021395307435336533,HbR,Splitscreen
5,dmPFC,-0.01398533427254271,HbR,Splitscreen
5,lTPJ,0.02509052867328141,HbR,Splitscreen
5,ldlPFC,0.0043531976666855545,HbR,Splitscreen
5,rTPJ,0.012646767776411248,HbR,Splitscreen
5,rdlPFC,-3.979148790234754e-4,HbR,Splitscreen
5,vmPFC,0.0395790735517992,HbR,Splitscreen
51,dmPFC,-0.00998245425821144,HbR,Splitscreen
51,lTPJ,-0.005428441259973677,HbR,Splitscreen
51,ldlPFC,0.035338002321590296,HbR,Splitscreen
51,rTPJ,0.005746158569043827,HbR,Splitscreen
51,rdlPFC,-1.8802003801622423e-4,HbR,Splitscreen
51,vmPFC,-0.022644721223051813,HbR,Splitscreen
54,dmPFC,-0.00847664623762503,HbR,Splitscreen
54,lTPJ,0.025404961496922264,HbR,Splitscreen
54,ldlPFC,-0.005091883580079591,HbR,Splitscreen
54,rTPJ,-0.0034171878916007675,HbR,Splitscreen
54,rdlPFC,-0.031229504366157998,HbR,Splitscreen
54,vmPFC,0.020959336522086872,HbR,Splitscreen
55,dmPFC,0.005742742672419609,HbR,Splitscreen
55,ldlPFC,0.003916861865777464,HbR,Splitscreen
55,rdlPFC,0.014434972783960413,HbR,Splitscreen
55,vmPFC,-0.027165813007450614,HbR,Splitscreen
56,dmPFC,0.010273802389408684,HbR,Splitscreen
56,lTPJ,-0.00974100588862632,HbR,Splitscreen
56,ldlPFC,0.03232872997263719,HbR,Splitscreen
56,rTPJ,-0.030056311925990408,HbR,Splitscreen
56,rdlPFC,0.01397040368450832,HbR,Splitscreen
56,vmPFC,0.010246508089089177,HbR,Splitscreen
57,dmPFC,0.01632040382012658,HbR,Splitscreen
57,lTPJ,-0.008081469201972379,HbR,Splitscreen
57,ldlPFC,-0.030066109968948793,HbR,Splitscreen
57,rTPJ,0.039405397041583724,HbR,Splitscreen
57,rdlPFC,-8.176618188697291e-4,HbR,Splitscreen
57,vmPFC,0.016376448821770716,HbR,Splitscreen
58,dmPFC,0.012363881755555238,HbR,Splitscreen
58,ldlPFC,-4.924485805079164e-4,HbR,Splitscreen
58,rTPJ,0.059824704857951806,HbR,Splitscreen
58,rdlPFC,0.0157508996085369,HbR,Splitscreen
58,vmPFC,0.012482663575214884,HbR,Splitscreen
59,dmPFC,0.01976478628006368,HbR,Splitscreen
59,lTPJ,0.01811254990051398,HbR,Splitscreen
59,ldlPFC,0.010350333923315568,HbR,Splitscreen
59,rTPJ,0.015394119690722734,HbR,Splitscreen
59,rdlPFC,0.009516522368773204,HbR,Splitscreen
59,vmPFC,0.022344484989710575,HbR,Splitscreen
6,dmPFC,-0.00827785165760212,HbR,Splitscreen
6,lTPJ,-6.502721850687308e-6,HbR,Splitscreen
6,ldlPFC,0.02951487675539228,HbR,Splitscreen
6,rTPJ,-0.017924959466329465,HbR,Splitscreen
6,rdlPFC,-0.024033718496555407,HbR,Splitscreen
6,vmPFC,-0.0020862090019085552,HbR,Splitscreen
60,dmPFC,-0.029298108717423728,HbR,Splitscreen
60,lTPJ,0.013212895454819917,HbR,Splitscreen
60,ldlPFC,0.02186996252925928,HbR,Splitscreen
60,rTPJ,0.012478647326148382,HbR,Splitscreen
60,rdlPFC,0.006049323007583068,HbR,Splitscreen
60,vmPFC,0.03577014884886148,HbR,Splitscreen
61,dmPFC,0.005530420091586508,HbR,Splitscreen
61,lTPJ,0.019118345619526477,HbR,Splitscreen
61,ldlPFC,-0.010133576120928627,HbR,Splitscreen
61,rTPJ,0.05963219995710985,HbR,Splitscreen
61,rdlPFC,-0.005198071172435311,HbR,Splitscreen
61,vmPFC,0.01837532353377446,HbR,Splitscreen
62,dmPFC,0.004064862316554353,HbR,Splitscreen
62,lTPJ,0.04957156994751157,HbR,Splitscreen
62,ldlPFC,-0.030380612569552618,HbR,Splitscreen
62,rTPJ,0.06146909643463778,HbR,Splitscreen
62,rdlPFC,0.011064880811596189,HbR,Splitscreen
62,vmPFC,-0.03501193085044581,HbR,Splitscreen
67,dmPFC,-0.010159416441541686,HbR,Splitscreen
67,lTPJ,0.02429487317132292,HbR,Splitscreen
67,ldlPFC,0.018143818975686097,HbR,Splitscreen
67,rTPJ,0.0648609399000185,HbR,Splitscreen
67,rdlPFC,0.008829584162073231,HbR,Splitscreen
67,vmPFC,-0.02178994617252515,HbR,Splitscreen
68,dmPFC,-0.008093665507686481,HbR,Splitscreen
68,lTPJ,0.005468882177731405,HbR,Splitscreen
68,ldlPFC,0.015769265682504183,HbR,Splitscreen
68,rTPJ,0.005807695664804749,HbR,Splitscreen
68,rdlPFC,0.014379020245691727,HbR,Splitscreen
68,vmPFC,0.01885262071881551,HbR,Splitscreen
7,dmPFC,-0.011270079488452567,HbR,Splitscreen
7,lTPJ,0.03511212988831632,HbR,Splitscreen
7,ldlPFC,0.01312706229218203,HbR,Splitscreen
7,rTPJ,0.018197501259955503,HbR,Splitscreen
7,rdlPFC,0.007805289175343669,HbR,Splitscreen
7,vmPFC,0.01755309657573574,HbR,Splitscreen
72,dmPFC,-2.4440400861247275e-5,HbR,Splitscreen
72,lTPJ,0.028531246942066206,HbR,Splitscreen
72,ldlPFC,-0.007046955707908814,HbR,Splitscreen
72,rTPJ,0.004604656118206113,HbR,Splitscreen
72,rdlPFC,0.02504102818767936,HbR,Splitscreen
72,vmPFC,0.05113949751897545,HbR,Splitscreen
78,dmPFC,0.0305097770670646,HbR,Splitscreen
78,lTPJ,0.024686683012288466,HbR,Splitscreen
78,ldlPFC,0.01734779898240548,HbR,Splitscreen
78,rTPJ,0.02196084749936753,HbR,Splitscreen
78,rdlPFC,0.03453681101598625,HbR,Splitscreen
78,vmPFC,0.025070386704745953,HbR,Splitscreen
79,dmPFC,0.019578368506890487,HbR,Splitscreen
79,lTPJ,-0.0030073424999975244,HbR,Splitscreen
79,ldlPFC,-0.017750998351114388,HbR,Splitscreen
79,rTPJ,6.533926005204995e-4,HbR,Splitscreen
79,rdlPFC,0.015856861367316875,HbR,Splitscreen
79,vmPFC,0.010330803234349716,HbR,Splitscreen
8,dmPFC,-0.008050060256928872,HbR,Splitscreen
8,lTPJ,0.002367415776109091,HbR,Splitscreen
8,ldlPFC,0.007365632177932097,HbR,Splitscreen
8,rTPJ,-0.003659158980463076,HbR,Splitscreen
8,rdlPFC,-0.00659845799709233,HbR,Splitscreen
8,vmPFC,-0.017816826712377856,HbR,Splitscreen
83,dmPFC,-0.009947773449187259,HbR,Splitscreen
83,lTPJ,0.00320242705176632,HbR,Splitscreen
83,ldlPFC,0.030168686486632738,HbR,Splitscreen
83,rTPJ,0.012419613572194843,HbR,Splitscreen
83,rdlPFC,-0.012670532442321721,HbR,Splitscreen
83,vmPFC,-0.005311737305084122,HbR,Splitscreen
85,dmPFC,0.024363329509592416,HbR,Splitscreen
85,lTPJ,-0.023759229852477814,HbR,Splitscreen
85,ldlPFC,0.019624641422165447,HbR,Splitscreen
85,rTPJ,0.018967595638099535,HbR,Splitscreen
85,rdlPFC,0.006355663136053645,HbR,Splitscreen
85,vmPFC,0.009973269373643406,HbR,Splitscreen
9,dmPFC,-0.007256572789887241,HbR,Splitscreen
9,lTPJ,0.02653966655820391,HbR,Splitscreen
9,ldlPFC,-0.011656659152622074,HbR,Splitscreen
9,rTPJ,0.043735753656487,HbR,Splitscreen
9,rdlPFC,0.0071692343592079455,HbR,Splitscreen
9,vmPFC,-0.021973344217006592,HbR,Splitscreen
10,dmPFC,0.01910134292727463,HbR,Splitscreen
10,lTPJ,0.005484097663304699,HbR,Splitscreen
10,ldlPFC,-0.017953758457082372,HbR,Splitscreen
10,rdlPFC,0.006970820646131065,HbR,Splitscreen
10,vmPFC,-0.0014438281066007923,HbR,Splitscreen
100,dmPFC,0.0045520971230950955,HbR,Splitscreen
100,lTPJ,0.0010790035180942741,HbR,Splitscreen
100,ldlPFC,-0.0022231716700137007,HbR,Splitscreen
100,rTPJ,-0.014452579292745918,HbR,Splitscreen
100,rdlPFC,-0.008475974901584991,HbR,Splitscreen
100,vmPFC,-0.013241463235336535,HbR,Splitscreen
102,dmPFC,-0.01887089708984089,HbR,Splitscreen
102,lTPJ,0.013504918392088873,HbR,Splitscreen
102,ldlPFC,-0.03872463358144057,HbR,Splitscreen
102,rTPJ,-0.002363893112557601,HbR,Splitscreen
102,rdlPFC,-0.02521044632568403,HbR,Splitscreen
102,vmPFC,-0.04289822940875126,HbR,Splitscreen
103,dmPFC,0.007481901725396174,HbR,Splitscreen
103,ldlPFC,-0.006629697357293307,HbR,Splitscreen
103,rTPJ,-0.030350764986148054,HbR,Splitscreen
103,rdlPFC,0.01813444610024341,HbR,Splitscreen
103,vmPFC,-0.011769971445897164,HbR,Splitscreen
104,dmPFC,0.023597032835168025,HbR,Splitscreen
104,lTPJ,0.04556079860272567,HbR,Splitscreen
104,ldlPFC,0.022028575810983754,HbR,Splitscreen
104,rTPJ,0.04323529856021104,HbR,Splitscreen
104,rdlPFC,0.028012780654309302,HbR,Splitscreen
104,vmPFC,0.01681403744756577,HbR,Splitscreen
106,dmPFC,-0.016406444457416455,HbR,Splitscreen
106,lTPJ,-0.06269900285833468,HbR,Splitscreen
106,ldlPFC,-0.004144703865783561,HbR,Splitscreen
106,rTPJ,-0.027300647679080324,HbR,Splitscreen
106,rdlPFC,-0.012966948846887214,HbR,Splitscreen
106,vmPFC,0.0057339613769994005,HbR,Splitscreen
107,dmPFC,0.011456336189978393,HbR,Splitscreen
107,ldlPFC,0.02130111520362376,HbR,Splitscreen
107,rdlPFC,-0.005455067864715802,HbR,Splitscreen
107,vmPFC,-0.03290552127161778,HbR,Splitscreen
108,dmPFC,0.010829929848719224,HbR,Splitscreen
108,lTPJ,0.038035242810975346,HbR,Splitscreen
108,ldlPFC,-0.004463523653479079,HbR,Splitscreen
108,rTPJ,0.060658726206941134,HbR,Splitscreen
108,rdlPFC,0.006527568779219261,HbR,Splitscreen
108,vmPFC,0.016026535758752267,HbR,Splitscreen
109,dmPFC,0.010306673602675042,HbR,Splitscreen
109,lTPJ,0.033861019864607045,HbR,Splitscreen
109,ldlPFC,-0.012829876251487357,HbR,Splitscreen
109,rTPJ,0.05472550548520475,HbR,Splitscreen
109,rdlPFC,0.0058696512590487955,HbR,Splitscreen
109,vmPFC,-0.0031253547131275144,HbR,Splitscreen
11,dmPFC,0.011080476273283827,HbR,Splitscreen
11,lTPJ,0.02251145264992462,HbR,Splitscreen
11,ldlPFC,0.041314639106620164,HbR,Splitscreen
11,rTPJ,0.020984382383790304,HbR,Splitscreen
11,rdlPFC,0.02860693956759587,HbR,Splitscreen
11,vmPFC,-0.0019240006513554621,HbR,Splitscreen
110,dmPFC,0.019310219429017794,HbR,Splitscreen
110,lTPJ,-0.008341175466374404,HbR,Splitscreen
110,ldlPFC,0.034870861715739304,HbR,Splitscreen
110,rTPJ,0.0118755305678138,HbR,Splitscreen
110,rdlPFC,-0.037420919584769195,HbR,Splitscreen
110,vmPFC,0.016695697561660606,HbR,Splitscreen
111,dmPFC,0.00240886715871048,HbR,Splitscreen
111,ldlPFC,0.01818004612151558,HbR,Splitscreen
111,rTPJ,-0.01422480048472726,HbR,Splitscreen
111,rdlPFC,-0.0153022993214753,HbR,Splitscreen
111,vmPFC,0.0025905946817557763,HbR,Splitscreen
112,dmPFC,-0.01212745976333976,HbR,Splitscreen
112,lTPJ,0.004126808628448924,HbR,Splitscreen
112,ldlPFC,0.0030473258092615758,HbR,Splitscreen
112,rTPJ,0.046355039973309684,HbR,Splitscreen
112,rdlPFC,-0.015018937075949108,HbR,Splitscreen
112,vmPFC,0.018444045146558403,HbR,Splitscreen
113,dmPFC,0.009649331682691296,HbR,Splitscreen
113,lTPJ,0.026396322429343276,HbR,Splitscreen
113,ldlPFC,0.007096574483182276,HbR,Splitscreen
113,rTPJ,0.027162073281743502,HbR,Splitscreen
113,rdlPFC,-0.01706994528493862,HbR,Splitscreen
113,vmPFC,-0.04040594255648163,HbR,Splitscreen
114,dmPFC,-0.00822648771947346,HbR,Splitscreen
114,lTPJ,0.006353729163838369,HbR,Splitscreen
114,ldlPFC,-0.023700095860162883,HbR,Splitscreen
114,rTPJ,0.003955085851258981,HbR,Splitscreen
114,rdlPFC,0.023642484893227653,HbR,Splitscreen
114,vmPFC,-0.00860738995044705,HbR,Splitscreen
12,dmPFC,0.006026462998347694,HbR,Splitscreen
12,lTPJ,0.0050869640082311625,HbR,Splitscreen
12,ldlPFC,-0.0034862733745446416,HbR,Splitscreen
12,rTPJ,0.04503230038315203,HbR,Splitscreen
12,rdlPFC,-0.0064052908815527,HbR,Splitscreen
12,vmPFC,0.02430049565977093,HbR,Splitscreen
13,dmPFC,-0.027898450197694442,HbR,Splitscreen
13,lTPJ,0.010239520335873836,HbR,Splitscreen
13,ldlPFC,-0.008693749440171528,HbR,Splitscreen
13,rTPJ,0.03131353747300207,HbR,Splitscreen
13,rdlPFC,0.020130365972825075,HbR,Splitscreen
13,vmPFC,-0.02248479511238156,HbR,Splitscreen
14,dmPFC,-0.014286623938420092,HbR,Splitscreen
14,lTPJ,0.018067312705882285,HbR,Splitscreen
14,ldlPFC,-0.016713966777627286,HbR,Splitscreen
14,rTPJ,0.0219433868914804,HbR,Splitscreen
14,rdlPFC,0.017772754653329153,HbR,Splitscreen
14,vmPFC,-0.022223492170037305,HbR,Splitscreen
15,dmPFC,0.013107217145693512,HbR,Splitscreen
15,lTPJ,0.00900302107088799,HbR,Splitscreen
15,ldlPFC,0.013116696489138257,HbR,Splitscreen
15,rTPJ,0.04476261246939806,HbR,Splitscreen
15,rdlPFC,0.02005712615433885,HbR,Splitscreen
15,vmPFC,-0.00632330517752973,HbR,Splitscreen
16,dmPFC,0.03588844843174859,HbR,Splitscreen
16,lTPJ,-0.004391190600301872,HbR,Splitscreen
16,ldlPFC,0.028681509817223838,HbR,Splitscreen
16,rTPJ,0.04015411163956685,HbR,Splitscreen
16,rdlPFC,0.017606679453080202,HbR,Splitscreen
16,vmPFC,0.024519454828332416,HbR,Splitscreen
17,dmPFC,-0.014376281604827455,HbR,Splitscreen
17,lTPJ,0.01671468151639159,HbR,Splitscreen
17,ldlPFC,0.014611685091058603,HbR,Splitscreen
17,rTPJ,0.0501371906411627,HbR,Splitscreen
17,rdlPFC,0.015480697865583065,HbR,Splitscreen
17,vmPFC,-0.01826039207968677,HbR,Splitscreen
18,dmPFC,-0.017775397547610438,HbR,Splitscreen
18,lTPJ,0.04492767100282113,HbR,Splitscreen
18,ldlPFC,0.0085852316328766,HbR,Splitscreen
18,rTPJ,-0.00675643776118021,HbR,Splitscreen
18,rdlPFC,-0.0018654139580932413,HbR,Splitscreen
18,vmPFC,-0.014395807120994707,HbR,Splitscreen
19,dmPFC,-0.014595755314228465,HbR,Splitscreen
19,lTPJ,0.011955561205882145,HbR,Splitscreen
19,ldlPFC,0.011972742355473734,HbR,Splitscreen
19,rTPJ,0.06438181247684249,HbR,Splitscreen
19,rdlPFC,-0.025764176540901344,HbR,Splitscreen
19,vmPFC,0.04289904120178325,HbR,Splitscreen
20,dmPFC,0.002813807050189521,HbR,Splitscreen
20,lTPJ,-0.037412677438836604,HbR,Splitscreen
20,ldlPFC,-0.046549309387242395,HbR,Splitscreen
20,rTPJ,0.0184638782944802,HbR,Splitscreen
20,rdlPFC,-0.03340070736550501,HbR,Splitscreen
20,vmPFC,-0.0015954557371754864,HbR,Splitscreen
21,dmPFC,0.03414936741248161,HbR,Splitscreen
21,lTPJ,0.034045784410907075,HbR,Splitscreen
21,ldlPFC,0.038252128372171026,HbR,Splitscreen
21,rTPJ,0.03675108712520095,HbR,Splitscreen
21,rdlPFC,0.005025443643746841,HbR,Splitscreen
21,vmPFC,0.014272262447151088,HbR,Splitscreen
22,dmPFC,-5.106074913680637e-4,HbR,Splitscreen
22,rTPJ,0.06568119473471638,HbR,Splitscreen
22,rdlPFC,-0.008110029165313209,HbR,Splitscreen
22,vmPFC,-0.029266808106100342,HbR,Splitscreen
23,dmPFC,0.008641605838007787,HbR,Splitscreen
23,lTPJ,-0.026735381749591787,HbR,Splitscreen
23,ldlPFC,0.04264261406474385,HbR,Splitscreen
23,rTPJ,2.3335916335280084e-5,HbR,Splitscreen
23,rdlPFC,0.006795069770799701,HbR,Splitscreen
23,vmPFC,0.03795730344430879,HbR,Splitscreen
24,dmPFC,0.016353337322741728,HbR,Splitscreen
24,lTPJ,0.013617696336274781,HbR,Splitscreen
24,ldlPFC,-0.0023171098162908083,HbR,Splitscreen
24,rTPJ,0.02235278763257142,HbR,Splitscreen
24,rdlPFC,-2.0976978741074654e-5,HbR,Splitscreen
24,vmPFC,-0.007831413519694212,HbR,Splitscreen
25,dmPFC,-0.043184546423110474,HbR,Splitscreen
25,lTPJ,-0.013071048376932765,HbR,Splitscreen
25,ldlPFC,0.011385972028372177,HbR,Splitscreen
25,rTPJ,-0.048753793878505036,HbR,Splitscreen
25,rdlPFC,0.003880055104287768,HbR,Splitscreen
25,vmPFC,-0.002874992286722235,HbR,Splitscreen
26,dmPFC,-0.010752819991801334,HbR,Splitscreen
26,lTPJ,-0.007267732022253763,HbR,Splitscreen
26,ldlPFC,-0.010941259952675812,HbR,Splitscreen
26,rTPJ,-0.009950698043375885,HbR,Splitscreen
26,rdlPFC,0.021319035546689548,HbR,Splitscreen
26,vmPFC,-0.008348713572270667,HbR,Splitscreen
27,dmPFC,0.006671055315469789,HbR,Splitscreen
